dataset,n,error,trie+suffixes bytes,trie bytes,nodes,ns/lookup
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,760,47346,18905,6704,245
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,770,46831,18599,6566,510
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,780,46397,18307,6434,238
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,790,45934,18017,6304,334
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,800,45335,17733,6176,279
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,810,44841,17459,6054,455
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,820,44455,17191,5934,262
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,830,44006,16925,5816,380
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,840,43472,16665,5700,308
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,850,43008,16421,5588,427
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,860,42582,16177,5480,302
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,870,42203,15937,5372,396
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,880,41775,15713,5268,218
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,890,41327,15483,5166,416
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,900,40988,15247,5066,277
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,910,40622,15037,4968,383
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,920,40241,14821,4872,348
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,930,39821,14623,4782,409
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,940,39519,14429,4692,235
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,950,39114,14214,4601,425
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,960,38781,14030,4517,317
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,970,38404,13864,4447,345
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,980,38082,13700,4383,275
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,990,37655,13549,4324,207
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,1000,37354,13410,4277,282
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,1100,34057,12258,3909,337
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,1200,31310,11323,3606,199
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,1300,28927,10518,3349,298
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,1400,26936,9823,3130,314
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,1500,24873,8888,2939,302
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,1600,23386,8397,2772,334
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,1700,22059,7946,2625,378
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,1800,20885,7552,2495,381
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,1900,19824,7199,2378,365
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,2000,18882,6893,2272,382
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,2100,18023,6598,2177,366
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,2200,17253,6344,2091,347
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,2300,16538,6109,2012,364
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,2400,15895,5892,1939,373
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,2500,15266,5677,1872,351
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,2600,14731,5508,1811,394
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,2700,14228,5335,1754,359
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,2800,13743,5174,1701,401
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,2900,13302,5021,1652,400
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,3000,12710,4711,1606,368
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,3100,12341,4600,1563,408
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,3200,11966,4471,1522,399
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,3300,11637,4358,1485,367
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,3400,11323,4266,1449,374
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,3500,11019,4160,1415,379
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,3600,10744,4077,1384,344
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,3700,10470,3983,1354,339
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,3800,10225,3906,1325,369
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,3900,9986,3835,1298,346
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,4000,9754,3753,1272,370
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,4100,9546,3689,1248,325
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,4200,9333,3614,1225,383
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,4300,9143,3556,1203,287
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,4400,8960,3499,1182,282
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,4500,8765,3430,1161,341
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,4600,8600,3379,1142,364
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,4700,8440,3333,1124,308
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,4800,8288,3283,1106,337
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,4900,8119,3222,1089,311
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,5000,7976,3181,1072,317
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,5100,7849,3138,1057,290
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,5200,7720,3099,1042,337
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,5300,7571,3040,1027,394
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,5400,7453,3006,1013,374
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,5500,7326,2969,1000,311
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,5600,7227,2936,987,337
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,5700,7100,2887,974,306
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,5800,6996,2855,962,303
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,5900,6808,2739,950,298
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,6000,6715,2712,939,294
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,6100,6622,2685,928,282
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,6200,6536,2659,918,284
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,6300,6427,2616,907,319
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,6400,6341,2590,897,353
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,6500,6266,2569,888,364
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,6600,6187,2544,879,366
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,6700,6112,2523,870,371
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,6800,6033,2498,861,357
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,6900,5958,2477,852,288
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,7000,5874,2441,844,330
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,7100,5806,2421,836,420
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,7200,5738,2401,828,411
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,7300,5670,2381,820,295
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,7400,5609,2362,813,290
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,7500,5552,2347,806,397
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,7600,5491,2328,799,351
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,7700,5434,2313,792,414
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,7800,5373,2294,785,403
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,7900,5307,2258,773,353
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,8000,5246,2233,760,322
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,8100,5192,2209,748,363
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,8200,5142,2189,736,369
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,8300,5088,2165,724,348
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,8400,5029,2131,714,348
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,8500,4979,2111,702,401
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,8600,4936,2093,692,391
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,8700,4886,2073,680,338
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,8800,4843,2055,670,330
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,8900,4800,2037,660,286
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,9000,4741,2003,650,308
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,9100,4702,1989,640,388
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,9200,4659,1971,630,377
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,9300,4619,1951,622,271
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,9400,4576,1933,612,264
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,9500,4544,1921,604,279
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,9600,4501,1903,594,299
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,9700,4449,1871,586,266
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,9800,4417,1859,578,377
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,9900,4381,1843,570,289
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,10000,4335,1829,560,308
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,0,24189712,24189122,11012199,599
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,2,6556861,6549272,2585113,552
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,4,3604873,3593896,1435481,499
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,6,2277987,2267010,856539,461
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,8,1627048,1616071,576536,388
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,10,1286882,1275905,446714,384
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,20,668390,657413,241370,391
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,30,467860,456883,174704,380
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,40,367598,356621,141370,373
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,50,307361,295204,120409,399
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,60,283341,251231,97840,365
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,70,274244,216007,78824,339
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,80,270457,189557,64538,378
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,90,264593,163447,53448,313
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,100,257926,143110,44983,287
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,110,245179,128518,39615,309
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,120,228250,117894,36303,269
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,130,214979,109203,33724,358
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,140,202609,101773,31526,276
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,150,191575,95324,29621,338
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,160,181360,89689,27954,272
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,170,172476,84715,26484,354
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,180,164122,79596,25177,318
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,190,156562,75626,24007,418
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,200,149709,72073,22954,321
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,210,143705,68849,22002,401
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,220,138342,65931,21136,332
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,230,133011,63245,20346,445
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,240,128006,60800,19621,313
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,250,121984,56533,18954,427
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,260,117919,54538,18339,306
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,270,114281,52680,17769,396
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,280,110374,50963,17240,306
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,290,107096,49355,16748,425
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,300,104240,47859,16288,303
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,310,101374,46453,15858,459
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,320,98676,45145,15454,305
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,330,95877,43911,15076,470
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,340,93289,42738,14719,302
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,350,90781,41650,14383,473
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,360,88778,40617,14066,300
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,370,86614,39628,13765,500
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,380,84898,38712,13481,319
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,390,83010,37834,13211,470
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,400,80902,37001,12954,304
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,410,79188,36202,12711,462
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,420,77607,35441,12478,298
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,430,76050,34724,12257,444
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,440,74405,34024,12045,303
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,450,73061,33370,11843,491
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,460,71562,32741,11650,297
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,470,70372,32136,11465,533
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,480,68861,31575,11288,297
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,490,67834,31013,11118,471
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,500,66509,30473,10954,295
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,510,65289,29973,10798,453
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,520,64378,29482,10647,296
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,530,63227,29001,10502,570
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,540,62355,28549,10362,297
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,550,61332,28106,10227,365
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,560,59383,26792,10097,302
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,570,58390,26399,9972,481
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,580,57499,26018,9851,302
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,590,56600,25649,9734,570
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,600,55834,25308,9621,302
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,610,55299,24963,9512,482
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,620,54296,24625,9406,301
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,630,53426,24315,9304,476
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,640,52962,23991,9204,301
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,650,52040,23699,9108,519
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,660,51423,23402,9015,301
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,670,50520,23124,8925,439
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,680,50156,22840,8837,297
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,690,49460,22579,8752,460
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,700,48771,22320,8669,297
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,710,48211,22050,8583,510
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,720,47643,21807,8500,295
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,730,47107,21523,8396,451
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,740,46461,21223,8268,291
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,750,45998,20911,8132,441
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,760,45409,20605,7994,305
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,770,44730,20303,7856,524
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,780,44505,20011,7724,285
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,790,43753,19717,7594,519
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,800,43361,19433,7466,283
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,810,42977,19163,7344,514
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,820,42416,18895,7224,282
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,830,41971,18625,7106,342
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,840,41537,18365,6990,381
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,850,40946,18125,6878,565
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,860,40742,17885,6770,278
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,870,40467,17637,6662,593
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,880,39694,17413,6558,277
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,890,39430,17183,6456,342
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,900,39146,16967,6356,394
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,910,38684,16745,6258,510
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,920,38272,16541,6162,394
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,930,37903,16321,6070,574
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,940,37620,16125,5978,278
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,950,37126,15915,5888,518
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,960,36949,15727,5800,293
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,970,36517,15541,5714,491
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,980,36230,15341,5630,333
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,990,35885,15163,5548,519
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,1000,35524,14985,5466,355
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,1100,32748,13359,4740,379
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,1200,30387,12017,4134,319
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,1300,28415,10875,3620,395
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,1400,26650,9897,3182,356
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,1500,24750,8810,2879,327
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,1600,23264,8317,2710,355
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,1700,21951,7862,2563,364
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,1800,20787,7472,2433,380
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,1900,19732,7119,2316,451
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,2000,18796,6813,2210,449
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,2100,17937,6518,2115,378
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,2200,17163,6260,2029,357
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,2300,16458,6029,1950,392
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,2400,15791,5812,1877,381
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,2500,15196,5613,1810,308
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,2600,14657,5428,1749,380
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,2700,14142,5255,1692,438
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,2800,13645,5094,1639,447
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,2900,13186,4941,1590,294
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,3000,12626,4627,1544,295
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,3100,12251,4516,1501,426
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,3200,11874,4391,1460,444
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,3300,11555,4294,1423,293
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,3400,11243,4186,1387,328
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,3500,10927,4080,1353,376
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,3600,10664,3997,1322,354
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,3700,10390,3903,1292,384
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,3800,10139,3826,1263,375
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,3900,9894,3755,1236,293
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,4000,9662,3673,1210,291
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,4100,9466,3609,1186,329
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,4200,9253,3534,1163,370
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,4300,9057,3476,1141,374
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,4400,8880,3419,1120,376
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,4500,8685,3350,1099,338
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,4600,8508,3299,1080,373
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,4700,8354,3253,1062,321
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,4800,8202,3203,1044,348
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,4900,8041,3138,1027,311
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,5000,7892,3097,1010,353
syntheticL8_P4_D0.005394798103178236_A14.txt,8000000,5100,7759,3054,995,306
